ds,Type,Max_Temp,Min_Temp,Temp_Range,Precipitation,Humidity
2011-10,Historical,30.05064516129032,24.369032258064518,5.681612903225801,2.4429032258064516,81.24935483870968
2011-11,Historical,27.880999999999997,19.012333333333334,8.868666666666662,0.0016666666666666668,74.497
2011-12,Historical,25.271612903225808,15.394516129032258,9.87709677419355,0.006451612903225806,74.31096774193549
2012-01,Historical,24.62516129032258,13.774516129032257,10.850645161290323,0.03774193548387097,65.61645161290323
2012-02,Historical,28.740689655172414,15.889310344827587,12.851379310344827,0.32931034482758625,50.72793103448276
2012-03,Historical,32.32258064516129,21.493225806451612,10.829354838709676,0.5080645161290323,65.00612903225807
2012-04,Historical,31.728,24.362666666666666,7.365333333333336,7.743333333333334,76.69933333333333
2012-05,Historical,31.524838709677418,26.11,5.414838709677419,6.531935483870968,83.51387096774194
2012-06,Historical,30.642666666666667,26.553333333333335,4.089333333333332,18.235666666666667,88.334
2012-07,Historical,29.776129032258062,25.951612903225808,3.8245161290322542,24.79,89.71516129032258
2012-08,Historical,29.628064516129033,25.67096774193548,3.957096774193552,13.410967741935485,90.00258064516129
2012-09,Historical,30.06,25.938666666666666,4.121333333333332,7.412999999999999,88.59566666666666
2012-10,Historical,29.996129032258064,23.871612903225806,6.1245161290322585,1.9258064516129034,84.53967741935485
2012-11,Historical,27.580333333333332,19.490333333333336,8.089999999999996,0.6503333333333334,79.04899999999999
2012-12,Historical,24.39483870967742,14.087096774193547,10.307741935483872,0.012903225806451613,76.13225806451612
2013-01,Historical,23.969677419354838,12.506774193548386,11.462903225806452,0.0,64.03322580645161
2013-02,Historical,29.40607142857143,16.715,12.69107142857143,0.0882142857142857,51.85892857142857
2013-03,Historical,32.949677419354835,21.688387096774196,11.261290322580638,0.19354838709677416,63.62032258064516
2013-04,Historical,33.931,25.211666666666666,8.719333333333331,1.8183333333333336,66.39366666666666
2013-05,Historical,29.9541935483871,25.57741935483871,4.376774193548389,19.15741935483871,86.56064516129032
2013-06,Historical,30.630333333333336,26.343666666666667,4.286666666666669,17.502000000000002,88.35
2013-07,Historical,30.17096774193548,25.991290322580646,4.179677419354835,13.223870967741936,88.85387096774193
2013-08,Historical,29.758709677419354,25.87451612903226,3.8841935483870955,15.070645161290322,89.17096774193548
2013-09,Historical,29.917666666666666,25.974,3.9436666666666653,11.063333333333333,87.036
2013-10,Historical,29.366129032258065,24.56645161290323,4.799677419354836,7.651290322580645,83.96225806451612
2013-11,Historical,28.325,19.308666666666667,9.016333333333332,0.0,80.056
2013-12,Historical,24.88741935483871,15.614516129032259,9.27290322580645,0.0006451612903225806,77.51677419354839
2014-01,Historical,24.563870967741938,13.819032258064516,10.744838709677422,0.0,73.03516129032259
2014-02,Historical,27.1525,16.232499999999998,10.920000000000002,0.7164285714285714,63.34392857142858
2014-03,Historical,32.012903225806454,20.43548387096774,11.577419354838714,0.737741935483871,59.02935483870968
2014-04,Historical,35.605333333333334,25.545333333333335,10.059999999999999,0.6916666666666667,62.87466666666667
2014-05,Historical,32.65129032258065,26.88741935483871,5.763870967741941,8.976451612903226,76.70806451612903
2014-06,Historical,31.198333333333334,27.212,3.9863333333333344,31.657333333333334,87.04366666666667
2014-07,Historical,30.6658064516129,26.27774193548387,4.388064516129031,13.884516129032258,89.04516129032258
2014-08,Historical,30.06483870967742,26.002903225806453,4.061935483870968,20.265483870967742,89.00516129032258
2014-09,Historical,30.225666666666665,25.706,4.519666666666666,11.899666666666667,87.06966666666668
2014-10,Historical,30.171612903225807,24.27741935483871,5.894193548387097,3.717741935483871,80.13129032258065
2014-11,Historical,27.715666666666667,20.334,7.381666666666668,0.029333333333333336,75.43533333333333
2014-12,Historical,24.84709677419355,15.569032258064516,9.278064516129033,0.001935483870967742,77.68225806451613
2015-01,Historical,25.259032258064515,15.465806451612902,9.793225806451613,0.17290322580645162,69.30193548387098
2015-02,Historical,27.62892857142857,16.63642857142857,10.9925,0.115,62.417500000000004
2015-03,Historical,32.75387096774194,20.811290322580643,11.942580645161296,1.3135483870967741,54.72838709677419
2015-04,Historical,31.444000000000003,24.538666666666664,6.905333333333338,5.682333333333333,75.50833333333334
2015-05,Historical,31.61774193548387,25.95709677419355,5.660645161290322,3.986774193548387,81.89064516129032
